stationID,stationName,security,regionID,constellationID,,reprocessingEfficiency,reprocessingStationsTake,reprocessingHangarFlag,dockingCostPerVolume,maxShipVolumeDockable,officeRentalCost,operationID,stationTypeID,corporationID,,,,,,,,,,solarSystemID
60005818,Erindur VI - Moon 15 - Freedom Extension Warehouse,0.603009295,10000042,20000506,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003472
60005821,Odebeinn IV - Freedom Extension Warehouse,0.307799963,10000042,20000506,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003470
60005824,Gicodel VII - Freedom Extension Storage,0.85842591,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003035
60005827,Quier III - Moon 14 - Freedom Extension Storage,0.733882124,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003037
60005830,Quier IV - Moon 3 - Freedom Extension Storage,0.733882124,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003037
60005833,Athinard VII - Moon 1 - Freedom Extension Storage,0.974909036,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003031
60005836,Quier IV - Moon 7 - Freedom Extension Warehouse,0.733882124,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003037
60005839,Frarolle XI - Moon 2 - Freedom Extension Warehouse,0.790460261,10000037,20000444,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003036
60005842,Eddar VI - Freedom Extension Storage,0.587063567,10000030,20000374,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002552
60005845,Aralgrund I - Moon 1 - Freedom Extension Storage,0.321558923,10000030,20000374,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002551
60005848,Offugen VII - Moon 8 - Freedom Extension Storage,0.649834403,10000030,20000374,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002549
60005851,Aralgrund IV - Moon 1 - Freedom Extension Storage,0.321558923,10000030,20000374,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002551
60005854,Aralgrund IV - Freedom Extension Retail Center,0.321558923,10000030,20000374,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30002551
60005857,Aralgrund VI - Freedom Extension Warehouse,0.321558923,10000030,20000374,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30002551
60005860,Mabnen VII - Moon 6 - Freedom Extension Storage,0.940368157,10000043,20000322,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002190
60005863,Simbeloud IX - Moon 2 - Freedom Extension Storage,0.856066896,10000043,20000322,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002195
60005866,Toshabia VII - Freedom Extension Storage,0.813026743,10000043,20000322,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002191
60005869,Simbeloud VI - Moon 1 - Freedom Extension Storage,0.856066896,10000043,20000322,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002195
60005872,Kehour V - Moon 1 - Freedom Extension Retail Center,0.916477056,10000043,20000322,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30002193
60005875,Simbeloud IX - Freedom Extension Retail Center,0.856066896,10000043,20000322,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30002195
60005878,Menai V - Moon 22 - Freedom Extension Storage,0.341402486,10000067,20000766,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30005238
60005881,Aring IX - Moon 5 - Freedom Extension Storage,0.267323714,10000067,20000766,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30005239
60005884,Petidu IV - Moon 6 - Freedom Extension Storage,0.314413099,10000067,20000766,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30005241
60005887,Petidu IX - Moon 8 - Freedom Extension Storage,0.314413099,10000067,20000766,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30005241
60005890,Menai IV - Moon 9 - Freedom Extension Warehouse,0.341402486,10000067,20000766,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30005238
60005893,Chej VI - Moon 4 - Freedom Extension Retail Center,0.28344913,10000067,20000766,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30005237
60005896,Klogori V - Moon 2 - Freedom Extension Storage,0.298558007,10000042,20000309,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002097
60005899,Egmar XII - Moon 12 - Freedom Extension Storage,0.252871672,10000042,20000309,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002099
60005902,Egmar XII - Freedom Extension Storage,0.252871672,10000042,20000309,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002099
60005905,Ualkin VI - Freedom Extension Storage,0.150120017,10000042,20000309,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002101
60005908,Klogori II - Freedom Extension Warehouse,0.298558007,10000042,20000309,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30002097
60005911,Klogori I - Freedom Extension Retail Center,0.298558007,10000042,20000309,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30002097
60005914,Slays VI - Moon 9 - Freedom Extension Storage,0.487170773,10000048,20000554,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003798
60005917,Covryn VI - Moon 13 - Freedom Extension Storage,0.355900529,10000048,20000554,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003795
60005920,Uphallant VII - Moon 2 - Freedom Extension Storage,0.20572123,10000048,20000554,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003799
60005923,Stacmon VI - Moon 1 - Freedom Extension Storage,0.605279727,10000048,20000554,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003794
60005926,Dastryns III - Freedom Extension Warehouse,0.25239467,10000048,20000554,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003797
60005929,Stacmon VIII - Moon 22 - Freedom Extension Warehouse,0.605279727,10000048,20000554,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003794
60005932,Dresi I - Moon 5 - Freedom Extension Storage,0.618912044,10000052,20000596,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30004078
60005935,Aharalel V - Moon 2 - Freedom Extension Storage,0.567123451,10000052,20000596,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30004082
60005938,Romi V - Moon 1 - Freedom Extension Storage,0.71943818,10000052,20000596,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30004080
60005941,Dresi I - Moon 1 - Freedom Extension Storage,0.618912044,10000052,20000596,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30004078
60005944,Aphend V - Moon 2 - Freedom Extension Warehouse,0.629298155,10000052,20000596,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30004079
60005947,Dresi II - Freedom Extension Retail Center,0.618912044,10000052,20000596,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30004078
60005950,Lour V - Moon 13 - Freedom Extension Storage,0.637345581,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003575
60005953,Pertnineere VIII - Freedom Extension Storage,0.442910662,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003573
60005956,Boystin VI - Moon 11 - Freedom Extension Storage,0.523019069,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003574
60005959,Boystin VI - Moon 12 - Freedom Extension Storage,0.523019069,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003574
60005962,Octanneve IV - Moon 1 - Freedom Extension Retail Center,0.696679206,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30003578
60005965,Maire VI - Moon 9 - Freedom Extension Retail Center,0.686651902,10000044,20000521,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30003576
60005968,Komaa IV - Freedom Extension Storage,0.556721653,10000038,20000452,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003092
60005971,Imata IV - Freedom Extension Storage,0.488354815,10000038,20000452,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003094
60005974,Komaa VII - Moon 5 - Freedom Extension Storage,0.556721653,10000038,20000452,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003092
60005977,Kurmaru I - Freedom Extension Storage,0.61912138,10000038,20000452,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003096
60005980,Ayeroilen IX - Moon 10 - Freedom Extension Warehouse,0.446568401,10000038,20000452,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003093
60005983,Ayeroilen XI - Moon 4 - Freedom Extension Warehouse,0.446568401,10000038,20000452,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003093
60005986,Zaimeth II - Moon 2 - Freedom Extension Storage,0.524679348,10000043,20000510,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003497
60005989,Sharhelund VIII - Moon 4 - Freedom Extension Storage,0.573414904,10000043,20000510,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003498
60005992,Mai V - Moon 13 - Freedom Extension Storage,0.428052569,10000043,20000510,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003499
60005995,Nakri VI - Moon 4 - Freedom Extension Storage,0.805291457,10000043,20000510,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30003496
60005998,Mai IV - Moon 7 - Freedom Extension Warehouse,0.428052569,10000043,20000510,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003499
60006001,Ekid V - Freedom Extension Warehouse,0.737273109,10000043,20000510,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30003494
60006004,Kaunokka V - Veles Clade Porevitium Vault,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,113,2501,1000292,,,,,,,,,,30002797
60006007,Yria IV - Moon 9 - Freedom Extension Storage,0.501220185,10000033,20000410,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002794
60006010,Oshaima IX - Moon 2 - Freedom Extension Storage,0.453128378,10000033,20000410,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002795
60006013,Kaunokka VI - Moon 2 - Veles Clade Proving Complex,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,110,2501,1000292,,,,,,,,,,30002797
60006016,Kaunokka II - Veles Clade Bioadaptation Chambers,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,106,2501,1000292,,,,,,,,,,30002797
60006019,Venilen VIII - Moon 5 - Freedom Extension Warehouse,0.611822067,10000033,20000410,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30002798
60006022,Turnur III - Moon 18 - Freedom Extension Storage,0.38743422,10000042,20000307,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002086
60006025,Floseswin I - Moon 1 - Freedom Extension Storage,0.402952069,10000042,20000307,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002082
60006028,Aset II - Moon 1 - Freedom Extension Storage,0.355243976,10000042,20000307,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002084
60006031,Floseswin II - Freedom Extension Storage,0.402952069,10000042,20000307,,0.5,0.05,4,0.00E+00,50000000,10000,26,2501,1000061,,,,,,,,,,30002082
60006034,Isbrabata VIII - Moon 8 - Freedom Extension Warehouse,0.355194559,10000042,20000307,,0.5,0.05,4,0.00E+00,50000000,10000,27,2501,1000061,,,,,,,,,,30002087
60006037,Floseswin IX - Moon 13 - Freedom Extension Retail Center,0.402952069,10000042,20000307,,0.5,0.05,4,0.00E+00,50000000,10000,28,2496,1000061,,,,,,,,,,30002082
60006040,Yrmori V - Moon 4 - The Leisure Group Development Studio,0.644345282,10000042,20000497,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003414
60006043,Eram VIII - Moon 17 - The Leisure Group Development Studio,0.775374136,10000042,20000497,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003413
60006046,Gerek VI - Moon 16 - The Leisure Group Development Studio,0.732252144,10000030,20000371,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30002531
60006049,Rokofur IX - The Leisure Group Development Studio,0.618088559,10000030,20000371,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30002534
60006052,Eddar VIII - Moon 8 - The Leisure Group Development Studio,0.587063567,10000030,20000374,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30002552
60006055,Offugen VII - Moon 15 - The Leisure Group Development Studio,0.649834403,10000030,20000374,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30002549
60006058,Illuin VI - Moon 8 - The Leisure Group Development Studio,0.91334984,10000042,20000492,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003377
60006061,Arlulf III - Moon 5 - The Leisure Group Development Studio,0.956387082,10000042,20000492,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003374
60006064,Tamekamur V - Moon 17 - The Leisure Group Development Studio,0.890739402,10000042,20000496,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003407
60006067,Datulen V - Moon 14 - The Leisure Group Development Studio,0.858162878,10000042,20000496,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003405
60006070,Teonusude IV - Moon 8 - The Leisure Group Development Studio,0.586313723,10000028,20000350,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30002385
60006073,Oddelulf VII - Moon 1 - The Leisure Group Development Studio,0.37078101,10000028,20000350,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30002388
60006076,Moselgi IV - The Leisure Group Development Studio,0.669636091,10000042,20000502,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003443
60006079,Earwik V - The Leisure Group Development Studio,0.599299633,10000042,20000502,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003441
60006082,Ansen III - Moon 6 - The Leisure Group Publisher,0.136379872,10000042,20000306,,0.5,0.05,4,0.00E+00,50000000,10000,23,2496,1000062,,,,,,,,,,30002081
60006085,Arifsdald III - Moon 14 - The Leisure Group Development Studio,0.092769112,10000042,20000306,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30002080
60006088,Altrinur XII - Moon 3 - The Leisure Group Development Studio,0.768873749,10000042,20000494,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003389
60006091,Altrinur VIII - The Leisure Group Publisher,0.768873749,10000042,20000494,,0.5,0.05,4,0.00E+00,50000000,10000,23,2496,1000062,,,,,,,,,,30003389
60006094,Maturat VI - Moon 13 - The Leisure Group Development Studio,0.755887865,10000042,20000495,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003396
60006097,Maturat IX - Moon 1 - The Leisure Group Development Studio,0.755887865,10000042,20000495,,0.5,0.05,4,0.00E+00,50000000,10000,22,2496,1000062,,,,,,,,,,30003396
60006100,Nererut II - Moon 1 - Amarr Constructions Production Plant,0.764728882,10000043,20000327,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30002228
60006103,Vashkah VI - Moon 2 - Amarr Constructions Warehouse,0.744502748,10000043,20000327,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30002230
60006106,Nererut V - Moon 12 - Amarr Constructions Production Plant,0.764728882,10000043,20000327,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30002228
60006109,Dakba VI - Amarr Constructions Foundry,0.710417514,10000043,20000327,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000063,,,,,,,,,,30002233
60006112,Gens V - Moon 2 - Amarr Constructions Production Plant,0.171061921,10000054,20000620,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004238
60006115,Kamih IV - Amarr Constructions Warehouse,0.244671618,10000054,20000620,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30004239
60006118,Kamih V - Amarr Constructions Production Plant,0.244671618,10000054,20000620,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004239
60006121,Yehaba VII - Amarr Constructions Warehouse,0.241706552,10000054,20000620,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30004236
60006124,Diaderi VII - Moon 3 - Amarr Constructions Production Plant,0.771330779,10000067,20000765,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30005229
60006127,Pashanai IV - Moon 3 - Amarr Constructions Production Plant,0.457643257,10000067,20000765,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30005231
60006130,Diaderi IX - Moon 16 - Amarr Constructions Warehouse,0.771330779,10000067,20000765,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30005229
60006133,Pashanai IV - Moon 4 - Amarr Constructions Production Plant,0.457643257,10000067,20000765,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30005231
60006136,Yehnifi X - Moon 22 - Amarr Constructions Foundry,0.644762006,10000052,20000607,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000063,,,,,,,,,,30004154
60006139,Yehnifi XI - Moon 2 - Amarr Constructions Foundry,0.644762006,10000052,20000607,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000063,,,,,,,,,,30004154
60006142,Yehnifi VI - Amarr Constructions Production Plant,0.644762006,10000052,20000607,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004154
60006145,Minin VI - Moon 9 - Amarr Constructions Production Plant,0.724555677,10000052,20000607,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004153
60006148,Hilaban III - Moon 14 - Amarr Constructions Foundry,0.891444073,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000063,,,,,,,,,,30001674
60006151,Hilaban II - Moon 9 - Amarr Constructions Production Plant,0.891444073,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30001674
60006154,Tash-Murkon Prime V - Moon 7 - Amarr Constructions Warehouse,0.832133876,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30001671
60006157,Hilaban V - Amarr Constructions Production Plant,0.891444073,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30001674
60006160,Chanoun III - Amarr Constructions Warehouse,0.513639267,10000052,20000603,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30004122
60006163,Zimse VI - Moon 7 - Amarr Constructions Production Plant,0.511090278,10000052,20000603,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004127
60006166,Zimse V - Moon 11 - Amarr Constructions Production Plant,0.511090278,10000052,20000603,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004127
60006169,Chanoun IX - Moon 16 - Amarr Constructions Production Plant,0.513639267,10000052,20000603,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004122
60006172,Nahol VII - Moon 6 - Amarr Constructions Production Plant,0.554273678,10000065,20000742,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30005069
60006175,Daran V - Moon 1 - Amarr Constructions Foundry,0.231621047,10000065,20000742,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000063,,,,,,,,,,30005074
60006178,Pananan VIII - Moon 3 - Amarr Constructions Warehouse,0.201046988,10000065,20000742,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30005073
60006181,Daran V - Amarr Constructions Foundry,0.231621047,10000065,20000742,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000063,,,,,,,,,,30005074
60006184,Maalna VI - Moon 16 - Amarr Constructions Warehouse,0.324064524,10000054,20000619,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30004234
60006187,Van III - Moon 1 - Amarr Constructions Warehouse,0.312449884,10000054,20000619,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30004230
60006190,Maseera IV - Moon 1 - Amarr Constructions Production Plant,0.337204004,10000054,20000619,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004235
60006193,Shirshocin III - Moon 2 - Amarr Constructions Warehouse,0.264278261,10000054,20000619,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30004233
60006196,Anka I - Amarr Constructions Production Plant,0.414599901,10000038,20000449,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30003071
60006199,Myyhera VIII - Moon 12 - Amarr Constructions Production Plant,0.481707342,10000038,20000449,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30003075
60006202,Myyhera VIII - Moon 2 - Amarr Constructions Production Plant,0.481707342,10000038,20000449,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30003075
60006205,Sasiekko IV - Moon 2 - Amarr Constructions Warehouse,0.542634674,10000038,20000449,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000063,,,,,,,,,,30003074
60006208,Sonama IV - Moon 1 - Amarr Constructions Production Plant,0.773735647,10000052,20000599,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004099
60006211,Halibai IV - Moon 1 - Amarr Constructions Production Plant,0.745271704,10000052,20000599,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004100
60006214,Sonama VII - Moon 4 - Amarr Constructions Production Plant,0.773735647,10000052,20000599,,0.5,0.05,4,0.00E+00,50000000,10000,5,1928,1000063,,,,,,,,,,30004099
60006217,Inis-Ilix IV - Moon 1 - Amarr Constructions Foundry,0.909280859,10000052,20000599,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000063,,,,,,,,,,30004102
60006220,Pimebeka VII - Moon 16 - Carthum Conglomerate Factory,0.684395769,10000020,20000247,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30001669
60006223,Shesha III - Carthum Conglomerate Factory,0.939664481,10000020,20000247,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30001673
60006226,Pimebeka VI - Moon 1 - Carthum Conglomerate Warehouse,0.684395769,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,21,1929,1000064,,,,,,,,,,30001669
60006229,Baviasi IX - Carthum Conglomerate Factory,0.804101994,10000020,20000247,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30001670
60006232,Pimebeka IV - Moon 1 - Carthum Conglomerate Warehouse,0.684395769,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000064,,,,,,,,,,30001669
60006235,Hilaban III - Moon 4 - Carthum Conglomerate Warehouse,0.891444073,10000020,20000247,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000064,,,,,,,,,,30001674
60006238,Dresi I - Moon 10 - Carthum Conglomerate Factory,0.618912044,10000052,20000596,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30004078
60006241,Zororzih VII - Moon 12 - Carthum Conglomerate Factory,0.742151962,10000052,20000596,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30004081
60006244,Aharalel III - Moon 5 - Carthum Conglomerate Factory,0.567123451,10000052,20000596,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30004082
60006247,Gensela XI - Moon 2 - Carthum Conglomerate Factory,0.693878197,10000052,20000596,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30004083
60006250,Aphend VII - Moon 7 - Carthum Conglomerate Foundry,0.629298155,10000052,20000596,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000064,,,,,,,,,,30004079
60006253,Gensela IX - Carthum Conglomerate Warehouse,0.693878197,10000052,20000596,,0.5,0.05,4,0.00E+00,50000000,10000,6,1929,1000064,,,,,,,,,,30004083
60006256,Rayl X - Moon 3 - Carthum Conglomerate Factory,0.466543875,10000043,20000333,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30002271
60006259,Ebo IV - Moon 1 - Carthum Conglomerate Factory,0.523045103,10000043,20000333,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30002269
60006262,Rayl VIII - Moon 7 - Carthum Conglomerate Factory,0.466543875,10000043,20000333,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30002271
60006265,Ebo VII - Moon 1 - Carthum Conglomerate Factory,0.523045103,10000043,20000333,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30002269
60006268,Clarelam IV - Moon 4 - Carthum Conglomerate Foundry,0.496611585,10000043,20000333,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000064,,,,,,,,,,30002275
60006271,Clarelam VI - Moon 2 - Carthum Conglomerate Foundry,0.496611585,10000043,20000333,,0.5,0.05,4,0.00E+00,50000000,10000,4,1930,1000064,,,,,,,,,,30002275
60006274,Asrios VI - Moon 1 - Carthum Conglomerate Factory,0.839759668,10000052,20000608,,0.3,0.05,4,0.00E+00,50000000,10000,20,1928,1000064,,,,,,,,,,30004156
